false_positive_rate,true_positive_rate,threshold
0.0,0.08314073713660139,0.8998690866452903
0.0,0.08332319669140008,0.8998689753717204
0.0,0.08338401654299964,0.8998688640981507
0.0,0.08350565624619875,0.899868752824581
0.0,0.08362729594939788,0.8998684190038723
0.0,0.083748935652597,0.8998683077303025
0.0,0.08393139520739569,0.8998681964567329
0.0,0.08417467461379394,0.8998679739095935
0.0,0.08435713416859263,0.8998677513624543
0.0,0.08466123342659045,0.899867528815315
0.0,0.08478287312978956,0.8998674175417454
0.0,0.08496533268458825,0.8998673062681756
0.0,0.08533025179418562,0.8998668611738967
0.0,0.08563435105218344,0.8998667499003272
0.0,0.0859992701617808,0.8998664160796181
0.0,0.08624254956817905,0.8998663048060486
0.0,0.08630336941977862,0.8998661935324788
0.0,0.08642500912297774,0.8998659709853397
0.0,0.08648582897457731,0.89986585971177
0.0,0.08672910838097556,0.8998656371646306
0.0,0.08678992823257511,0.899865525891061
0.0,0.08691156793577423,0.8998654146174913
0.0,0.0869723877873738,0.8998653033439215
0.0,0.08721566719377205,0.8998651920703519
0.0,0.08727648704537161,0.8998650807967822
0.0,0.08751976645176986,0.8998648582496429
0.0,0.08764140615496899,0.899864524428934
0.0,0.0877630458581681,0.8998644131553641
0.0,0.08794550541296679,0.8998643018817944
0.0,0.08800632526456635,0.899864190608225
0.0,0.08812796496776548,0.8998640793346553
0.0,0.08849288407736285,0.8998637455139463
0.0,0.08861452378056198,0.8998636342403766
0.0,0.08885780318696022,0.8998635229668068
0.0,0.08910108259335847,0.8998633004196676
0.0,0.08916190244495803,0.8998631891460979
0.0,0.08934436199975672,0.8998630778725284
0.0,0.08958764140615497,0.8998629665989587
0.0,0.08964846125775452,0.899862855325389
0.0,0.0900133803673519,0.8998625215046797
0.0,0.09007420021895146,0.8998624102311101
0.0,0.09019583992215059,0.8998622989575407
0.0,0.09037829947694928,0.899862187683971
0.0,0.09043911932854884,0.8998620764104015
0.0,0.09062157888334753,0.8998619651368318
0.0,0.09074321858654665,0.8998618538632619
0.0,0.09104731784454446,0.8998617425896922
0.0,0.09116895754774358,0.899861520042553
0.0,0.09135141710254227,0.8998614087689834
0.0,0.09147305680574139,0.8998611862218441
0.0,0.09159469650894052,0.8998610749482744
0.0,0.09165551636054008,0.8998609636747046
0.0,0.09183797591533877,0.899860852401135
0.0,0.0919596156185379,0.8998606298539955
0.0,0.09208125532173701,0.8998604073068562
0.0,0.0922637148765357,0.8998602960332868
0.0,0.09262863398613308,0.8998597396654384
0.0,0.09268945383773264,0.8998596283918687
0.0,0.09281109354093176,0.899859517118299
0.0,0.09317601265052913,0.8998594058447295
0.0,0.09329765235372826,0.8998592945711599
0.0,0.09341929205692738,0.8998587382033113
0.0,0.09354093176012651,0.8998586269297416
0.0,0.09384503101812432,0.8998585156561721
0.0,0.09390585086972388,0.8998584043826025
0.0,0.09414913027612212,0.8998582931090328
0.0,0.09427076997932125,0.8998581818354631
0.0,0.09433158983092081,0.8998580705618934
0.0,0.09457486923731906,0.8998577367411845
0.0,0.09463568908891862,0.8998576254676148
0.0,0.09475732879211775,0.8998574029204753
0.0,0.095000608198516,0.8998572916469056
0.0,0.09512224790171513,0.8998570690997663
0.0,0.09524388760491424,0.8998569578261967
0.0,0.0953047074565138,0.899856846552627
0.0,0.09542634715971293,0.8998567352790574
0.0,0.09554798686291205,0.8998565127319181
0.0,0.09609536552730812,0.8998560676376394
0.0,0.09615618537890767,0.8998559563640699
0.0,0.0962778250821068,0.8998558450905002
0.0,0.09633864493370636,0.8998557338169306
0.0,0.09646028463690548,0.8998554556330063
0.0,0.09652110448850505,0.8998553443594365
0.0,0.09664274419170417,0.8998552330858669
0.0,0.09670356404330373,0.8998551218122974
0.0,0.09682520374650286,0.8998550105387277
