precision,recall,threshold
0.23054047609028042,0.9995742610388031,0.0652992561632324
0.23054371002132196,0.9995742610388031,0.0656414842085997
0.23054694404309342,0.9995742610388031,0.0656915573149486
0.23055017815559858,0.9995742610388031,0.0661807514729162
0.23055341235884128,0.9995742610388031,0.0662341473316926
0.23054261825935693,0.9995134411872035,0.0662754962810866
0.23053182385702062,0.999452621335604,0.0663209020793745
0.2305350579388906,0.999452621335604,0.0666674806122225
0.23053829211150237,0.999452621335604,0.0670106513919994
0.2305415263748597,0.999452621335604,0.06713103548518
0.23054476072896646,0.999452621335604,0.0672323176155681
0.23054799517382643,0.999452621335604,0.0674407623754078
0.23055122970944344,0.999452621335604,0.0677107476011369
0.2305544643358213,0.999452621335604,0.0679252351339959
0.23055769905296386,0.999452621335604,0.0681499613807303
0.23056093386087492,0.999452621335604,0.0681555327865447
0.23056416875955832,0.999452621335604,0.0681592728148584
0.23056740374901785,0.999452621335604,0.068335085054928
0.23058034461469384,0.999452621335604,0.0684551523275281
0.23058681559228805,0.999452621335604,0.0684953576319006
0.2305900512172876,0.999452621335604,0.0686381355309759
0.23059328693309386,0.999452621335604,0.0689562465755848
0.23059652273971065,0.999452621335604,0.0690708351703453
0.23059975863714183,0.999452621335604,0.0691515394176767
0.23060299462539116,0.999452621335604,0.0692780281025263
0.23060623070446254,0.999452621335604,0.069473413672593
0.23060946687435974,0.999452621335604,0.069521377217517
0.23061270313508658,0.999452621335604,0.0695936045824928
0.23061593948664694,0.999452621335604,0.069610759257816
0.23061917592904457,0.999452621335604,0.0697380902217693
0.23062241246228335,0.999452621335604,0.0698886263613963
0.23062564908636707,0.999452621335604,0.0699777147631087
0.2306288858012996,0.999452621335604,0.0700559385371164
0.2306321226070847,0.999452621335604,0.0702225552530262
0.23063535950372627,0.999452621335604,0.0702680537792889
0.23063859649122806,0.999452621335604,0.0704447701171119
0.23064183356959395,0.999452621335604,0.0704711821352447
0.23064507073882776,0.999452621335604,0.0705635778347221
0.2306483079989333,0.999452621335604,0.0705764515685458
0.2306515453499144,0.999452621335604,0.0709129922981302
0.23065802032451854,0.999452621335604,0.0712432661620899
0.2306612579481493,0.999452621335604,0.0715348338239351
0.2306644956626709,0.999452621335604,0.0715733468427688
0.23065369660729074,0.9993918014840044,0.0719370027776278
0.23065693430656933,0.9993918014840044,0.0720609800798287
0.23066017209674475,0.9993918014840044,0.072084038436209
0.23066340997782084,0.9993918014840044,0.0723509250021163
0.23066664794980138,0.9993918014840044,0.0724566658026222
0.2306698860126902,0.9993918014840044,0.0724603749216109
0.2306731241664912,0.9993918014840044,0.0726896062024505
0.23067636241120812,0.9993918014840044,0.0727659058709828
0.23067960074684485,0.9993918014840044,0.0728628993325401
0.2306828391734052,0.9993918014840044,0.0732621937190164
0.230686077690893,0.9993918014840044,0.0732916812149775
0.23069794869634808,0.9993309816324049,0.0733690936192064
0.23070118783521945,0.9993309816324049,0.0733752291202003
0.23070442706505104,0.9993309816324049,0.0733850969221768
0.23070766638584667,0.9993309816324049,0.0734601215810567
0.2307109057976102,0.9993309816324049,0.073524830252749
0.23071414530034542,0.9993309816324049,0.0736943292632062
0.2307173848940562,0.9993309816324049,0.0738030528135656
0.23072062457874634,0.9993309816324049,0.0738718956074642
0.23072386435441972,0.9993309816324049,0.0739842510035001
0.23072710422108011,0.9993309816324049,0.0740498792276084
0.23073034417873142,0.9993309816324049,0.0741831756912686
0.23073358422737741,0.9993309816324049,0.0742083281544115
0.23073682436702195,0.9993309816324049,0.0742086217929981
0.23074006459766885,0.9993309816324049,0.0742232496310102
0.2307562671160733,0.9993309816324049,0.0742267732940495
0.23075950789281502,0.9993309816324049,0.0742479152722858
0.23076274876058592,0.9993309816324049,0.0743141075915736
0.2307659897193899,0.9993309816324049,0.0743950436588418
0.23076923076923078,0.9993309816324049,0.0744565918520623
0.23077247191011235,0.9993309816324049,0.0745673090538783
0.2307757131420385,0.9993309816324049,0.0746424418953953
0.23077895446501306,0.9993309816324049,0.0746481446658406
0.23078219587903984,0.9993309816324049,0.0750324634843996
0.23078543738412272,0.9993309816324049,0.0751745536509958
0.23078867898026548,0.9993309816324049,0.0753421208286464
0.23079192066747198,0.9993309816324049,0.0753960344186151
0.23079516244574608,0.9993309816324049,0.0754003539967707
0.23079840431509158,0.9993309816324049,0.0755423127987361
0.23080164627551236,0.9993309816324049,0.0757258678246948
0.2308048883270122,0.9993309816324049,0.0758763653276656
0.23080813046959503,0.9993309816324049,0.0761766880557906
0.2308113727032646,0.9993309816324049,0.0763142654609505
0.23081461502802478,0.9993309816324049,0.0763791286792673
0.23081785744387942,0.9993309816324049,0.0763911755886496
0.23082109995083233,0.9993309816324049,0.0764057029713558
0.23083082801831925,0.9993309816324049,0.0765128578734763
0.2308340708897037,0.9993309816324049,0.0765552036485984
0.23083731385220568,0.9993309816324049,0.076647568438751
0.23084055690582897,0.9993309816324049,0.0767952454658242
0.23084380005057742,0.9993309816324049,0.0768671946468757
0.2308470432864549,0.9993309816324049,0.076925118721751
0.2308502866134652,0.9993309816324049,0.0769707949766319
0.23083948015454864,0.9992701617808053,0.0770604552008551
0.23084272346643436,0.9992701617808053,0.0773016947544208
0.23083191659758617,0.9992093419292057,0.0773447591713472
0.23083515989434047,0.9992093419292057,0.0773760084988279
0.23083840328223573,0.9992093419292057,0.0774704673957429
0.23084164676127583,0.9992093419292057,0.0775563875916523
0.23084813399280577,0.9992093419292057,0.0775755822824194
0.23083732628886985,0.9991485220776062,0.0776734875690615
0.23084056993508137,0.9991485220776062,0.0777771806267924
0.23084381367245135,0.9991485220776062,0.0778385897280508
0.23084705750098364,0.9991485220776062,0.0779858803885626
0.2308503014206821,0.9991485220776062,0.078126749636825
0.23085354543155054,0.9991485220776062,0.0781490738967389
0.23085678953359284,0.9991485220776062,0.0782030338506948
0.23086003372681282,0.9991485220776062,0.0782653006857194
0.2308632780112143,0.9991485220776062,0.0783417780828699
0.2308665223868012,0.9991485220776062,0.0784155818234159
0.23085571342243208,0.9990877022260065,0.0784915878533616
0.23085895778289955,0.9990877022260065,0.078512838014235
0.23086220223455836,0.9990877022260065,0.0785397523088975
0.2308654467774124,0.9990877022260065,0.078920300189818
0.23086869141146543,0.9990877022260065,0.0789477863069912
0.23087193613672138,0.9990877022260065,0.0789741905977928
0.23087518095318407,0.9990877022260065,0.0790804336748284
0.23087842586085736,0.9990877022260065,0.0792279638826083
0.23088167085974504,0.9990877022260065,0.0792939398366217
0.23088491594985103,0.9990877022260065,0.0793059172000231
0.2308881611311791,0.9990877022260065,0.0794071606937551
0.23087735079976388,0.999026882374407,0.0797783430492288
0.23086654016445288,0.9989660625228074,0.079838314866879
0.23086978522433374,0.9989660625228074,0.079978450018675
0.23087303037544102,0.9989660625228074,0.0800887113079485
0.23087627561777851,0.9989660625228074,0.0800945995343432
0.23090873305966372,0.9989660625228074,0.0801111823871557
0.2309119793057879,0.9989660625228074,0.0804050837030313
0.23091522564318853,0.9989660625228074,0.0805038930874269
0.2309184720718694,0.9989660625228074,0.0805829282312134
0.23092171859183444,0.9989660625228074,0.080835751054288
0.23092496520308745,0.9989660625228074,0.080921076245693
0.23092821190563226,0.9989660625228074,0.0809316317801487
0.23093145869947276,0.9989660625228074,0.0809375663705307
0.2309347055846128,0.9989660625228074,0.0810477503864921
0.2309379525610562,0.9989660625228074,0.0811118408716862
