y_true,detector_only,generative_only,no_ontology
0,0.5084174166782158,0.0,0.45757567501039426
0,0.3267444286038447,0.0,0.29406998574346027
0,0.3107927132966546,0.0,0.27971344196698916
0,0.2103904941153088,0.0,0.18935144470377793
0,0.3186200361894103,0.0,0.2867580325704693
0,0.3022891561935892,0.0,0.2720602405742303
0,0.3245998469138411,0.0,0.29213986222245697
0,0.1397086262941685,0.0,0.12573776366475165
0,0.2176363507879192,0.0,0.1958727157091273
0,0.2914437849982905,0.0,0.26229940649846145
0,0.4612304376331539,0.0,0.4151073938698385
0,0.2137123347176976,0.0,0.19234110124592785
0,0.2965713019977431,0.0,0.26691417179796884
0,0.1850847052662573,0.0,0.1665762347396316
0,0.2149604532574313,0.0,0.19346440793168818
0,0.396062917012674,0.0,0.3564566253114066
0,0.1826390512969996,0.0,0.16437514616729965
0,0.261960245430858,0.0,0.2357642208877722
0,0.4510251676473488,0.0,0.4059226508826139
0,0.2911885667025357,0.0,0.26206971003228213
0,0.1695843279213552,0.0,0.15262589512921967
0,0.2361205134487052,0.0,0.21250846210383467
0,0.3042608620293895,0.0,0.27383477582645055
0,0.357293814422036,0.0,0.3215644329798324
0,0.1246712242723818,0.0,0.11220410184514362
0,0.2370479477425316,0.0,0.21334315296827844
0,0.2210409047437583,0.0,0.19893681426938245
0,0.1999200375764662,0.0,0.17992803381881958
0,0.2372890095674792,0.0,0.21356010861073127
0,0.4443187096036856,0.0,0.39988683864331703
0,0.3227632148278831,0.0,0.2904868933450948
0,0.396800258958324,0.0,0.3571202330624916
0,0.1697186598473999,0.0,0.1527467938626599
0,0.1792275736523814,0.0,0.16130481628714327
0,0.2648502673096373,0.0,0.23836524057867356
0,0.2225477034236365,0.0,0.20029293308127286
0,0.1641226038463486,0.0,0.14771034346171374
0,0.1541981296226585,0.0,0.13877831666039264
0,0.2826005653238252,0.0,0.2543405087914427
0,0.3387098610057886,0.0,0.3048388749052097
0,0.407755945534215,0.0,0.3669803509807935
0,0.2561967999807744,0.0,0.23057711998269695
0,0.2632884500314251,0.0,0.2369596050282826
0,0.2266332979898082,0.0,0.20396996819082738
0,0.1043736887926304,0.0,0.09393631991336736
0,0.2151777612661881,0.0,0.19365998513956928
0,0.1954741330098569,0.0,0.1759267197088712
0,0.2792980585041656,0.0,0.25136825265374907
0,0.0388981799314485,0.0,0.03500836193830365
0,0.2911959849405132,0.0,0.26207638644646186
0,0.2232451105215071,0.0,0.2009205994693564
0,0.1842081477212274,0.0,0.16578733294910467
0,0.286478974685147,0.0,0.2578310772166323
0,0.2776590297323364,0.0,0.24989312675910277
0,0.3147259248910359,0.0,0.28325333240193235
0,0.4044042928879536,0.0,0.3639638635991582
0,0.186149593327944,0.0,0.16753463399514962
0,0.2773166780496695,0.0,0.24958501024470253
0,0.0738718956074642,0.0,0.06648470604671777
0,0.3408149096692366,0.0,0.30673341870231297
0,0.3146350205664853,0.0,0.2831715185098368
0,0.2917315817224971,0.0,0.2625584235502474
0,0.2887895085405748,0.0,0.25991055768651733
0,0.2189864700998452,0.0,0.1970878230898607
0,0.2496117228560201,0.0,0.22465055057041808
0,0.159326496628546,0.0,0.1433938469656914
0,0.2488761118325647,0.0,0.22398850064930823
0,0.2734129539512491,0.0,0.2460716585561242
0,0.318564801225802,0.0,0.2867083211032218
0,0.188908636942431,0.0,0.17001777324818793
0,0.5132833480609827,0.0,0.4619550132548845
0,0.3673572415158443,0.0,0.3306215173642599
0,0.2584130913045617,0.0,0.23257178217410554
0,0.9754194830052224,0.0,0.8778775347047002
0,0.1751921603751958,0.0,0.15767294433767623
0,0.2474332336365937,0.0,0.22268991027293433
0,0.2513607579151923,0.0,0.22622468212367308
0,0.2224506481434294,0.0,0.20020558332908647
0,0.132605632521277,0.0,0.1193450692691493
0,0.263804481210743,0.0,0.23742403308966872
0,0.1986925664657702,0.0,0.17882330981919317
0,0.1875391529384509,0.0,0.1687852376446058
0,0.2657158829536503,0.0,0.23914429465828527
0,0.4793879041843382,0.0,0.4314491137659044
0,0.2225630808127777,0.0,0.20030677273149994
0,0.2569388710531352,0.0,0.23124498394782167
